ACCNTNUM,ACCNTNAME,ACCGRPNAME,UWRITRNAME,PRODID,BRANCHNAME,PRODNAME,CEDANTID,CEDANTNAME,POLICYNUM,LOBNAME,INCEPTDATE,EXPIREDATE,UNDCOVAMT,UNDCOVCUR,PARTOF,PARTOFCUR,POLICYTYPE,POLICYSTRUCTURE,MINDEDAMT,MINDEDCUR,MAXDEDAMT,MAXDEDCUR,BLANDEDAMT,BLANDEDCUR,BLANLIMAMT,BLANLIMCUR,BLANPREAMT,BLANPRECUR,COMBINEDLIM,COMBINEDLCUR,COMBINEDDED,COMBINEDDCUR,COMBINEDPREM,COMBINEDPCUR,COVBASE,LIMITGU,USERDEF1,USERDEF2,USERDEF3,USERDEF4,USERTXT1,USERTXT2,POLICYUSERTXT1,POLICYUSERTXT2,POLICYUSERTXT3,POLICYUSERTXT4
2AR 0302363_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0302363 04,,ASST,ASST,2AR 0302363_24_1,xScotia xLending,2024-05-27,2025-05-27,0,USD,169943,USD,2,1,0,USD,0,USD,0,USD,169943,USD,1224,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0303718_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0303718 04,,ASST,ASST,2AR 0303718_24_1,xScotia xLending,2024-05-28,2025-05-28,0,USD,95533,USD,2,1,0,USD,0,USD,0,USD,95533,USD,730,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0305229_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0305229 04,,ASST,ASST,2AR 0305229_24_1,xScotia xLending,2024-05-23,2025-05-23,0,USD,130730,USD,2,1,0,USD,0,USD,0,USD,130730,USD,941,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0308161_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0308161 04,,ASST,ASST,2AR 0308161_24_1,xScotia xLending,2024-05-29,2025-05-29,0,USD,199013,USD,2,1,0,USD,0,USD,0,USD,199013,USD,1433,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0322877_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0322877 04,,ASST,ASST,2AR 0322877_24_1,xScotia xLending,2024-05-21,2025-05-21,0,USD,133002,USD,2,1,0,USD,0,USD,0,USD,133002,USD,958,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0326427_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0326427 04,,ASST,ASST,2AR 0326427_24_1,xScotia xLending,2024-05-23,2025-05-23,0,USD,35918,USD,2,1,0,USD,0,USD,0,USD,35918,USD,274,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0334370_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0334370 04,,ASST,ASST,2AR 0334370_24_1,xScotia xLending,2024-06-17,2025-06-17,0,USD,221984,USD,2,1,0,USD,0,USD,0,USD,221984,USD,1598,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0340563_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0340563 04,,ASST,ASST,2AR 0340563_24_1,xScotia xLending,2024-06-20,2025-06-20,0,USD,143709,USD,2,1,0,USD,0,USD,0,USD,143709,USD,1035,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0340574_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0340574 04,,ASST,ASST,2AR 0340574_24_1,xScotia xLending,2024-06-21,2025-06-21,0,USD,180659,USD,2,1,0,USD,0,USD,0,USD,180659,USD,1301,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0344402_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0344402 04,,ASST,ASST,2AR 0344402_24_1,xScotia xLending,2024-06-24,2025-06-24,0,USD,122111,USD,2,1,0,USD,0,USD,0,USD,122111,USD,879,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0347836_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0347836 04,,ASST,ASST,2AR 0347836_24_1,xScotia xLending,2024-06-26,2025-06-26,0,USD,114929,USD,2,1,0,USD,0,USD,0,USD,114929,USD,827,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0347838_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0347838 04,,ASST,ASST,2AR 0347838_24_1,xScotia xLending,2024-06-26,2025-06-26,0,USD,235962,USD,2,1,0,USD,0,USD,0,USD,235962,USD,1699,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0350252_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0350252 04,,ASST,ASST,2AR 0350252_24_1,xScotia xLending,2024-06-27,2025-06-27,0,USD,177450,USD,2,1,0,USD,0,USD,0,USD,177450,USD,1278,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0352446_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0352446 04,,ASST,ASST,2AR 0352446_24_1,xScotia xLending,2024-06-30,2025-06-30,0,USD,136369,USD,2,1,0,USD,0,USD,0,USD,136369,USD,982,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0360337_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0360337 04,,ASST,ASST,2AR 0360337_24_1,xScotia xLending,2024-07-03,2025-07-03,0,USD,138319,USD,2,1,0,USD,0,USD,0,USD,138319,USD,996,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0360369_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0360369 04,,ASST,ASST,2AR 0360369_24_1,xScotia xLending,2024-07-06,2025-07-06,0,USD,330256,USD,2,1,0,USD,0,USD,0,USD,330256,USD,2318,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0362888_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0362888 04,,ASST,ASST,2AR 0362888_24_1,xScotia xLending,2024-07-07,2025-07-07,0,USD,115410,USD,2,1,0,USD,0,USD,0,USD,115410,USD,831,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0368753_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0368753 04,,ASST,ASST,2AR 0368753_24_1,xScotia xLending,2024-06-20,2025-06-20,0,USD,157308,USD,2,1,0,USD,0,USD,0,USD,157308,USD,1133,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0370683_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0370683 04,,ASST,ASST,2AR 0370683_24_1,xScotia xLending,2024-06-03,2025-06-03,0,USD,100563,USD,2,1,0,USD,0,USD,0,USD,100563,USD,768,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1CX8,CHO,ASIC,ASIC
2AR 0373967_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0373967 05,,ASST,ASST,2AR 0373967_24_1,xScotia xLending,2024-07-19,2025-07-19,0,USD,81549,USD,2,1,0,USD,0,USD,0,USD,81549,USD,623,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0374071_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0374071 04,,ASST,ASST,2AR 0374071_24_1,xScotia xLending,2024-07-14,2025-07-14,0,USD,136373,USD,2,1,0,USD,0,USD,0,USD,136373,USD,982,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0379556_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0379556 04,,ASST,ASST,2AR 0379556_24_1,xScotia xLending,2024-07-14,2025-07-14,0,USD,178310,USD,2,1,0,USD,0,USD,0,USD,178310,USD,1284,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0379672_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0379672 04,,ASST,ASST,2AR 0379672_24_1,xScotia xLending,2024-06-30,2025-06-30,0,USD,116978,USD,2,1,0,USD,0,USD,0,USD,116978,USD,842,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0379845_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0379845 04,,ASST,ASST,2AR 0379845_24_1,xScotia xLending,2024-06-28,2025-06-28,0,USD,50279,USD,2,1,0,USD,0,USD,0,USD,50279,USD,384,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0382443_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0382443 04,,ASST,ASST,2AR 0382443_24_1,xScotia xLending,2024-07-20,2025-07-20,0,USD,73273,USD,2,1,0,USD,0,USD,0,USD,73273,USD,560,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0385453_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0385453 04,,ASST,ASST,2AR 0385453_24_1,xScotia xLending,2024-07-16,2025-07-16,0,USD,164528,USD,2,1,0,USD,0,USD,0,USD,164528,USD,1185,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,08P8,CHO,ASIC,ASIC
2AR 0387039_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0387039 04,,ASST,ASST,2AR 0387039_24_1,xScotia xLending,2024-07-22,2025-07-22,0,USD,160554,USD,2,1,0,USD,0,USD,0,USD,160554,USD,1156,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0390605_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0390605 04,,ASST,ASST,2AR 0390605_24_1,xScotia xLending,2024-07-18,2025-07-18,0,USD,174457,USD,2,1,0,USD,0,USD,0,USD,174457,USD,1256,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0399057_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0399057 04,,ASST,ASST,2AR 0399057_24_1,xScotia xLending,2024-07-30,2025-07-30,0,USD,50231,USD,2,1,0,USD,0,USD,0,USD,50231,USD,384,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0399086_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0399086 04,,ASST,ASST,2AR 0399086_24_1,xScotia xLending,2024-07-30,2025-07-30,0,USD,142786,USD,2,1,0,USD,0,USD,0,USD,142786,USD,1028,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0400788_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0400788 04,,ASST,ASST,2AR 0400788_24_1,xScotia xLending,2024-07-25,2025-07-25,0,USD,197272,USD,2,1,0,USD,0,USD,0,USD,197272,USD,1420,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0401217_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0401217 04,,ASST,ASST,2AR 0401217_24_1,xScotia xLending,2024-07-13,2025-07-13,0,USD,21472,USD,2,1,0,USD,0,USD,0,USD,21472,USD,164,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0401231_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0401231 04,,ASST,ASST,2AR 0401231_24_1,xScotia xLending,2024-07-31,2025-07-31,0,USD,173014,USD,2,1,0,USD,0,USD,0,USD,173014,USD,1246,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0401245_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0401245 04,,ASST,ASST,2AR 0401245_24_1,xScotia xLending,2024-07-31,2025-07-31,0,USD,215845,USD,2,1,0,USD,0,USD,0,USD,215845,USD,1554,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0401247_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0401247 04,,ASST,ASST,2AR 0401247_24_1,xScotia xLending,2024-07-31,2025-07-31,0,USD,140248,USD,2,1,0,USD,0,USD,0,USD,140248,USD,1010,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0406096_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0406096 04,,ASST,ASST,2AR 0406096_24_1,xScotia xLending,2024-08-01,2025-08-01,0,USD,172800,USD,2,1,0,USD,0,USD,0,USD,172800,USD,1244,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0406125_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0406125 04,,ASST,ASST,2AR 0406125_24_1,xScotia xLending,2024-08-02,2025-08-02,0,USD,195619,USD,2,1,0,USD,0,USD,0,USD,195619,USD,1408,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0406178_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0406178 04,,ASST,ASST,2AR 0406178_24_1,xScotia xLending,2024-07-31,2025-07-31,0,USD,77836,USD,2,1,0,USD,0,USD,0,USD,77836,USD,594,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0408141_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0408141 04,,ASST,ASST,2AR 0408141_24_1,xScotia xLending,2024-08-05,2025-08-05,0,USD,62122,USD,2,1,0,USD,0,USD,0,USD,62122,USD,474,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0408171_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0408171 04,,ASST,ASST,2AR 0408171_24_1,xScotia xLending,2024-08-05,2025-08-05,0,USD,129372,USD,2,1,0,USD,0,USD,0,USD,129372,USD,931,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0409607_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0409607 04,,ASST,ASST,2AR 0409607_24_1,xScotia xLending,2024-07-31,2025-07-31,0,USD,148404,USD,2,1,0,USD,0,USD,0,USD,148404,USD,1069,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0411686_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0411686 04,,ASST,ASST,2AR 0411686_24_1,xScotia xLending,2024-08-03,2025-08-03,0,USD,201361,USD,2,1,0,USD,0,USD,0,USD,201361,USD,1450,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,0F78,CHO,ASIC,ASIC
2AR 0414218_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0414218 04,,ASST,ASST,2AR 0414218_24_1,xScotia xLending,2024-08-08,2025-08-08,0,USD,282476,USD,2,1,0,USD,0,USD,0,USD,282476,USD,1982,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0414266_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0414266 04,,ASST,ASST,2AR 0414266_24_1,xScotia xLending,2024-08-09,2025-08-09,0,USD,102344,USD,2,1,0,USD,0,USD,0,USD,102344,USD,782,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0420067_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0420067 04,,ASST,ASST,2AR 0420067_24_1,xScotia xLending,2024-08-13,2025-08-13,0,USD,205860,USD,2,1,0,USD,0,USD,0,USD,205860,USD,1482,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0422141_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0422141 04,,ASST,ASST,2AR 0422141_24_1,xScotia xLending,2024-07-27,2025-07-27,0,USD,67098,USD,2,1,0,USD,0,USD,0,USD,67098,USD,512,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0440667_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0440667 04,,ASST,ASST,2AR 0440667_24_1,xScotia xLending,2024-08-27,2025-08-27,0,USD,86599,USD,2,1,0,USD,0,USD,0,USD,86599,USD,661,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0443172_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0443172 04,,ASST,ASST,2AR 0443172_24_1,xScotia xLending,2024-08-11,2025-08-11,0,USD,83600,USD,2,1,0,USD,0,USD,0,USD,83600,USD,638,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0445680_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0445680 04,,ASST,ASST,2AR 0445680_24_1,xScotia xLending,2024-08-31,2025-08-31,0,USD,84801,USD,2,1,0,USD,0,USD,0,USD,84801,USD,648,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0445709_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0445709 04,,ASST,ASST,2AR 0445709_24_1,xScotia xLending,2024-08-31,2025-08-31,0,USD,121280,USD,2,1,0,USD,0,USD,0,USD,121280,USD,873,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0445745_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0445745 04,,ASST,ASST,2AR 0445745_24_1,xScotia xLending,2024-08-31,2025-08-31,0,USD,78544,USD,2,1,0,USD,0,USD,0,USD,78544,USD,600,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0445760_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0445760 04,,ASST,ASST,2AR 0445760_24_1,xScotia xLending,2024-08-31,2025-08-31,0,USD,103791,USD,2,1,0,USD,0,USD,0,USD,103791,USD,793,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0459020_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0459020 04,,ASST,ASST,2AR 0459020_24_1,xScotia xLending,2024-09-02,2025-09-02,0,USD,177421,USD,2,1,0,USD,0,USD,0,USD,177421,USD,1277,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0460922_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0460922 04,,ASST,ASST,2AR 0460922_24_1,xScotia xLending,2024-09-09,2025-09-09,0,USD,229209,USD,2,1,0,USD,0,USD,0,USD,229209,USD,1650,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0462499_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0462499 04,,ASST,ASST,2AR 0462499_24_1,xScotia xLending,2024-09-10,2025-09-10,0,USD,45851,USD,2,1,0,USD,0,USD,0,USD,45851,USD,350,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0466759_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0466759 04,,ASST,ASST,2AR 0466759_24_1,xScotia xLending,2024-09-14,2025-09-14,0,USD,92340,USD,2,1,0,USD,0,USD,0,USD,92340,USD,705,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0471021_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0471021 04,,ASST,ASST,2AR 0471021_24_1,xScotia xLending,2024-09-16,2025-09-16,0,USD,163245,USD,2,1,0,USD,0,USD,0,USD,163245,USD,1175,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0474929_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0474929 04,,ASST,ASST,2AR 0474929_24_1,xScotia xLending,2024-09-18,2025-09-18,0,USD,78399,USD,2,1,0,USD,0,USD,0,USD,78399,USD,599,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0479898_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0479898 04,,ASST,ASST,2AR 0479898_24_1,xScotia xLending,2024-09-22,2025-09-22,0,USD,201532,USD,2,1,0,USD,0,USD,0,USD,201532,USD,1451,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0488097_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0488097 04,,ASST,ASST,2AR 0488097_24_1,xScotia xLending,2024-09-27,2025-09-27,0,USD,143930,USD,2,1,0,USD,0,USD,0,USD,143930,USD,1036,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0492111_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0492111 04,,ASST,ASST,2AR 0492111_24_1,xScotia xLending,2024-09-30,2025-09-30,0,USD,118817,USD,2,1,0,USD,0,USD,0,USD,118817,USD,855,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0492121_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0492121 04,,ASST,ASST,2AR 0492121_24_1,xScotia xLending,2024-09-30,2025-09-30,0,USD,54195,USD,2,1,0,USD,0,USD,0,USD,54195,USD,414,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0492135_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0492135 04,,ASST,ASST,2AR 0492135_24_1,xScotia xLending,2024-09-30,2025-09-30,0,USD,103109,USD,2,1,0,USD,0,USD,0,USD,103109,USD,787,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
2AR 0492475_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0492475 04,,ASST,ASST,2AR 0492475_24_1,xScotia xLending,2024-09-11,2025-09-11,0,USD,147756,USD,2,1,0,USD,0,USD,0,USD,147756,USD,1064,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,1DE5,CHO,ASIC,ASIC
2AR 0514046_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0514046 05,,ASST,ASST,2AR 0514046_24_1,xScotia xLending,2024-10-15,2025-10-15,0,USD,131233,USD,2,1,0,USD,0,USD,0,USD,131233,USD,945,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,01J0,CHO,ASIC,ASIC
2AR 0514066_24_1,Lender Placed Hazard,Lender Placed Hazard,,,2AR 0514066 04,,ASST,ASST,2AR 0514066_24_1,xScotia xLending,2024-10-14,2025-10-14,0,USD,91692,USD,2,1,0,USD,0,USD,0,USD,91692,USD,700,USD,0,USD,0,USD,0,USD,0,0,Puerto Rico - HU - xScotia xLending,NO,NA,01,Lender Placed,LEND,05W7,CHO,ASIC,ASIC
